process,frame_no,time
station,frame_no,ts
rlncenc, 833, 0.6473064422607422
send, 833, 1664901583.5243704
rlncenc, 834, 0.6194114685058594
send, 834, 1664901583.5590587
rlncenc, 835, 0.5884170532226562
send, 835, 1664901583.5937364
rlncenc, 836, 0.6506443023681641
send, 836, 1664901583.6284459
rlncenc, 837, 0.7174015045166016
send, 837, 1664901583.6632273
rlncenc, 838, 0.7457733154296875
send, 838, 1664901583.698049
rlncenc, 839, 0.9205341339111328
send, 839, 1664901583.7330608
rlncenc, 840, 3.945589065551758
send, 840, 1664901583.771521
rlncenc, 841, 0.7245540618896484
send, 841, 1664901583.8063278
rlncenc, 842, 0.5843639373779297
send, 842, 1664901583.8409767
rlncenc, 843, 0.6384849548339844
send, 843, 1664901583.8756657
rlncenc, 844, 0.5977153778076172
send, 844, 1664901583.9103363
rlncenc, 845, 0.5824565887451172
send, 845, 1664901583.9449587
rlncenc, 846, 0.6296634674072266
send, 846, 1664901583.979662
rlncenc, 847, 0.6303787231445312
send, 847, 1664901584.0143964
rlncenc, 848, 0.9691715240478516
send, 848, 1664901584.0494592
rlncenc, 849, 0.8757114410400391
send, 849, 1664901584.084415
rlncenc, 850, 3.5626888275146484
send, 850, 1664901584.1225972
rlncenc, 851, 0.659942626953125
send, 851, 1664901584.1573796
rlncenc, 852, 0.6978511810302734
send, 852, 1664901584.192138
rlncenc, 853, 1.1684894561767578
send, 853, 1664901584.227385
rlncenc, 854, 1.0294914245605469
send, 854, 1664901584.262486
rlncenc, 855, 1.1229515075683594
send, 855, 1664901584.2976904
rlncenc, 856, 1.1603832244873047
send, 856, 1664901584.3329313
rlncenc, 857, 1.1675357818603516
send, 857, 1664901584.368223
rlncenc, 858, 1.2085437774658203
send, 858, 1664901584.4035804
rlncenc, 859, 1.756906509399414
send, 859, 1664901584.439478
rlncenc, 860, 37.40835189819336
send, 860, 1664901584.5115876
rlncenc, 861, 0.8046627044677734
send, 861, 1664901584.546531
rlncenc, 862, 0.7872581481933594
send, 862, 1664901584.5813968
rlncenc, 863, 0.8759498596191406
send, 863, 1664901584.6163416
rlncenc, 864, 0.8261203765869141
send, 864, 1664901584.6512578
rlncenc, 865, 2.6607513427734375
send, 865, 1664901584.688058
rlncenc, 866, 1.056671142578125
send, 866, 1664901584.723268
rlncenc, 867, 0.9601116180419922
send, 867, 1664901584.7583597
rlncenc, 868, 2.4552345275878906
send, 868, 1664901584.7949119
rlncenc, 869, 0.8881092071533203
send, 869, 1664901584.8299625
rlncenc, 870, 8.05044174194336
send, 870, 1664901584.8727403
rlncenc, 871, 0.9753704071044922
send, 871, 1664901584.9078333
rlncenc, 872, 1.1806488037109375
send, 872, 1664901584.9430945
rlncenc, 873, 1.6627311706542969
send, 873, 1664901584.9789133
rlncenc, 874, 1.6560554504394531
send, 874, 1664901585.0147307
rlncenc, 875, 4.29987907409668
send, 875, 1664901585.0532293
rlncenc, 876, 1.4233589172363281
send, 876, 1664901585.0887978
rlncenc, 877, 1.2345314025878906
send, 877, 1664901585.124195
rlncenc, 878, 4.050016403198242
send, 878, 1664901585.162392
rlncenc, 879, 1.0929107666015625
send, 879, 1664901585.197606
rlncenc, 880, 5.1479339599609375
send, 880, 1664901585.2374122
rlncenc, 881, 0.8699893951416016
send, 881, 1664901585.2724192
rlncenc, 882, 1.0585784912109375
send, 882, 1664901585.3075945
rlncenc, 883, 1.003265380859375
send, 883, 1664901585.3427079
rlncenc, 884, 0.9944438934326172
send, 884, 1664901585.377805
rlncenc, 885, 0.9262561798095703
send, 885, 1664901585.4128423
rlncenc, 886, 1.1072158813476562
send, 886, 1664901585.448056
rlncenc, 887, 0.9140968322753906
send, 887, 1664901585.4831069
rlncenc, 888, 0.9157657623291016
send, 888, 1664901585.5182016
rlncenc, 889, 0.9641647338867188
send, 889, 1664901585.5532997
rlncenc, 890, 4.631996154785156
send, 890, 1664901585.5926814
rlncenc, 891, 28.61618995666504
send, 891, 1664901585.6554015
rlncenc, 892, 1.3377666473388672
send, 892, 1664901585.6908517
rlncenc, 893, 1.142740249633789
send, 893, 1664901585.726133
rlncenc, 894, 1.0402202606201172
send, 894, 1664901585.761281
rlncenc, 895, 1.1060237884521484
send, 895, 1664901585.796563
rlncenc, 896, 1.0559558868408203
send, 896, 1664901585.8317668
rlncenc, 897, 1.0776519775390625
send, 897, 1664901585.8669536
rlncenc, 898, 1.0578632354736328
send, 898, 1664901585.9021528
rlncenc, 899, 3.4661293029785156
send, 899, 1664901585.9397464
rlncenc, 900, 4.639387130737305
send, 900, 1664901585.979098
rlncenc, 901, 0.9999275207519531
send, 901, 1664901586.0142958
rlncenc, 902, 0.9934902191162109
send, 902, 1664901586.0494256
rlncenc, 903, 32.32073783874512
send, 903, 1664901586.1158676
rlncenc, 904, 1.1892318725585938
send, 904, 1664901586.1511798
rlncenc, 905, 1.0058879852294922
send, 905, 1664901586.1863272
rlncenc, 906, 0.8966922760009766
send, 906, 1664901586.2213569
rlncenc, 907, 0.9911060333251953
send, 907, 1664901586.2564604
rlncenc, 908, 1.0499954223632812
send, 908, 1664901586.291634
rlncenc, 909, 1.03759765625
send, 909, 1664901586.3267999
rlncenc, 910, 4.8007965087890625
send, 910, 1664901586.3662224
rlncenc, 911, 0.8885860443115234
send, 911, 1664901586.401264
rlncenc, 912, 0.8833408355712891
send, 912, 1664901586.4362922
rlncenc, 913, 0.9913444519042969
send, 913, 1664901586.4714305
rlncenc, 914, 0.9245872497558594
send, 914, 1664901586.506474
rlncenc, 915, 0.9789466857910156
send, 915, 1664901586.5415728
rlncenc, 916, 3.629446029663086
send, 916, 1664901586.579365
rlncenc, 917, 0.850677490234375
send, 917, 1664901586.6144228
rlncenc, 918, 0.8399486541748047
send, 918, 1664901586.649413
rlncenc, 919, 0.7522106170654297
send, 919, 1664901586.684278
rlncenc, 920, 3.6079883575439453
send, 920, 1664901586.7225754
rlncenc, 921, 0.6861686706542969
send, 921, 1664901586.757422
rlncenc, 922, 0.8282661437988281
send, 922, 1664901586.7923331
rlncenc, 923, 0.8604526519775391
send, 923, 1664901586.8273215
rlncenc, 924, 0.9007453918457031
send, 924, 1664901586.862319
rlncenc, 925, 2.822399139404297
send, 925, 1664901586.8992357
rlncenc, 926, 0.7722377777099609
send, 926, 1664901586.9341412
rlncenc, 927, 0.7588863372802734
send, 927, 1664901586.969013
rlncenc, 928, 0.7870197296142578
send, 928, 1664901587.0039008
rlncenc, 929, 0.8153915405273438
send, 929, 1664901587.0388548
rlncenc, 930, 4.147768020629883
send, 930, 1664901587.077617
rlncenc, 931, 0.9851455688476562
send, 931, 1664901587.1127443
rlncenc, 932, 0.9367465972900391
send, 932, 1664901587.147793
rlncenc, 933, 0.9207725524902344
send, 933, 1664901587.1828246
rlncenc, 934, 1.0128021240234375
send, 934, 1664901587.2179682
rlncenc, 935, 0.9584426879882812
send, 935, 1664901587.253045
rlncenc, 936, 0.9105205535888672
send, 936, 1664901587.2881167
rlncenc, 937, 0.9720325469970703
send, 937, 1664901587.3232343
rlncenc, 938, 0.9236335754394531
send, 938, 1664901587.3582757
rlncenc, 939, 0.9260177612304688
send, 939, 1664901587.3933406
rlncenc, 940, 4.834413528442383
send, 940, 1664901587.4327793
rlncenc, 941, 1.5876293182373047
send, 941, 1664901587.4685183
rlncenc, 942, 1.0983943939208984
send, 942, 1664901587.5037112
rlncenc, 943, 1.940011978149414
send, 943, 1664901587.5397832
rlncenc, 944, 0.9908676147460938
send, 944, 1664901587.574897
rlncenc, 945, 1.3837814331054688
send, 945, 1664901587.6104193
rlncenc, 946, 1.3246536254882812
send, 946, 1664901587.645971
rlncenc, 947, 1.6438961029052734
send, 947, 1664901587.6817863
rlncenc, 948, 1.1091232299804688
send, 948, 1664901587.7170646
rlncenc, 949, 1.2874603271484375
send, 949, 1664901587.7524762
rlncenc, 950, 4.610300064086914
send, 950, 1664901587.791919
rlncenc, 951, 0.9183883666992188
send, 951, 1664901587.8269804
rlncenc, 952, 27.377843856811523
send, 952, 1664901587.8884788
rlncenc, 953, 1.3346672058105469
send, 953, 1664901587.9239306
rlncenc, 954, 1.1038780212402344
send, 954, 1664901587.9591882
rlncenc, 955, 1.2383460998535156
send, 955, 1664901587.9945288
rlncenc, 956, 1.1353492736816406
send, 956, 1664901588.0298047
rlncenc, 957, 1.314401626586914
send, 957, 1664901588.0652401
rlncenc, 958, 1.405954360961914
send, 958, 1664901588.1008084
rlncenc, 959, 1.6083717346191406
send, 959, 1664901588.1365116
rlncenc, 960, 7.034063339233398
send, 960, 1664901588.1784112
rlncenc, 961, 1.2416839599609375
send, 961, 1664901588.213796
rlncenc, 962, 1.207590103149414
send, 962, 1664901588.2490883
rlncenc, 963, 1.7123222351074219
send, 963, 1664901588.2849262
rlncenc, 964, 33.98871421813965
send, 964, 1664901588.3530645
rlncenc, 965, 1.9078254699707031
send, 965, 1664901588.3892405
rlncenc, 966, 1.482248306274414
send, 966, 1664901588.4249716
rlncenc, 967, 1.8727779388427734
send, 967, 1664901588.4610963
rlncenc, 968, 1.844644546508789
send, 968, 1664901588.4971642
rlncenc, 969, 1.9998550415039062
send, 969, 1664901588.5333896
rlncenc, 970, 4.882335662841797
send, 970, 1664901588.572963
rlncenc, 971, 1.495361328125
send, 971, 1664901588.6086094
rlncenc, 972, 1.8489360809326172
send, 972, 1664901588.644586
rlncenc, 973, 1.6391277313232422
send, 973, 1664901588.680449
rlncenc, 974, 1.6629695892333984
send, 974, 1664901588.7162793
rlncenc, 975, 1.7125606536865234
send, 975, 1664901588.752124
rlncenc, 976, 1.8239021301269531
send, 976, 1664901588.7881396
rlncenc, 977, 1.8258094787597656
send, 977, 1664901588.8241765
rlncenc, 978, 1.9254684448242188
send, 978, 1664901588.860269
rlncenc, 979, 1.947641372680664
send, 979, 1664901588.8964388
rlncenc, 980, 4.78816032409668
send, 980, 1664901588.93591
rlncenc, 981, 1.5630722045898438
send, 981, 1664901588.9716742
rlncenc, 982, 1.9044876098632812
send, 982, 1664901589.0076888
rlncenc, 983, 1.9207000732421875
send, 983, 1664901589.043767
rlncenc, 984, 2.314329147338867
send, 984, 1664901589.0802827
rlncenc, 985, 2.332925796508789
send, 985, 1664901589.1167555
rlncenc, 986, 1.9686222076416016
send, 986, 1664901589.1528718
rlncenc, 987, 1.7483234405517578
send, 987, 1664901589.188793
rlncenc, 988, 1.5554428100585938
send, 988, 1664901589.2245004
rlncenc, 989, 1.5463829040527344
send, 989, 1664901589.2601705
rlncenc, 990, 4.429101943969727
send, 990, 1664901589.299198
rlncenc, 991, 1.3632774353027344
send, 991, 1664901589.3347316
rlncenc, 992, 1.4204978942871094
send, 992, 1664901589.3703265
rlncenc, 993, 1.6171932220458984
send, 993, 1664901589.4060786
rlncenc, 994, 1.6865730285644531
send, 994, 1664901589.4414701
rlncenc, 995, 1.8787384033203125
send, 995, 1664901589.4775543
rlncenc, 996, 1.6856193542480469
send, 996, 1664901589.5134373
rlncenc, 997, 1.6887187957763672
send, 997, 1664901589.5493264
rlncenc, 998, 1.7275810241699219
send, 998, 1664901589.5852125
rlncenc, 999, 1.7938613891601562
send, 999, 1664901589.6212509
rlncenc, 1000, 5.183696746826172
send, 1000, 1664901589.661147
rlncenc, 1001, 2.040863037109375
send, 1001, 1664901589.6973667
rlncenc, 1002, 2.1915435791015625
send, 1002, 1664901589.7336771
rlncenc, 1003, 2.0051002502441406
send, 1003, 1664901589.7698326
rlncenc, 1004, 1.6734600067138672
send, 1004, 1664901589.8056417
rlncenc, 1005, 1.5974044799804688
send, 1005, 1664901589.84142
rlncenc, 1006, 1.5189647674560547
send, 1006, 1664901589.877107
rlncenc, 1007, 1.424551010131836
send, 1007, 1664901589.9128156
rlncenc, 1008, 1.6756057739257812
send, 1008, 1664901589.9486494
rlncenc, 1009, 1.5194416046142578
send, 1009, 1664901589.9843392
rlncenc, 1010, 4.340171813964844
send, 1010, 1664901590.0233788
rlncenc, 1011, 1.4677047729492188
send, 1011, 1664901590.059046
rlncenc, 1012, 1.6078948974609375
send, 1012, 1664901590.0948238
rlncenc, 1013, 1.9855499267578125
send, 1013, 1664901590.1309264
rlncenc, 1014, 1.2183189392089844
send, 1014, 1664901590.1663811
rlncenc, 1015, 1.1436939239501953
send, 1015, 1664901590.2016714
rlncenc, 1016, 1.0492801666259766
send, 1016, 1664901590.236847
rlncenc, 1017, 0.9903907775878906
send, 1017, 1664901590.2719655
rlncenc, 1018, 0.972747802734375
send, 1018, 1664901590.3070974
rlncenc, 1019, 1.0068416595458984
send, 1019, 1664901590.3422337
rlncenc, 1020, 2.857685089111328
send, 1020, 1664901590.3797047
rlncenc, 1021, 1.0654926300048828
send, 1021, 1664901590.4148366
rlncenc, 1022, 1.3155937194824219
send, 1022, 1664901590.4503434
rlncenc, 1023, 1.1641979217529297
send, 1023, 1664901590.4856093
rlncenc, 1024, 1.0950565338134766
send, 1024, 1664901590.5208516
rlncenc, 1025, 3.0896663665771484
send, 1025, 1664901590.5582042
rlncenc, 1026, 2.506732940673828
send, 1026, 1664901590.5949976
rlncenc, 1027, 1.8436908721923828
send, 1027, 1664901590.6310878
rlncenc, 1028, 1.7442703247070312
send, 1028, 1664901590.6670494
rlncenc, 1029, 1.6715526580810547
send, 1029, 1664901590.702935
rlncenc, 1030, 3.7043094635009766
send, 1030, 1664901590.7412302
rlncenc, 1031, 1.3077259063720703
send, 1031, 1664901590.7767498
rlncenc, 1032, 1.5382766723632812
send, 1032, 1664901590.8123927
rlncenc, 1033, 1.4023780822753906
send, 1033, 1664901590.8479342
rlncenc, 1034, 1.4545917510986328
send, 1034, 1664901590.8834808
rlncenc, 1035, 1.4009475708007812
send, 1035, 1664901590.9190137
rlncenc, 1036, 1.4262199401855469
send, 1036, 1664901590.9546368
rlncenc, 1037, 1.67083740234375
send, 1037, 1664901590.9904811
rlncenc, 1038, 1.5490055084228516
send, 1038, 1664901591.0262213
rlncenc, 1039, 1.9519329071044922
send, 1039, 1664901591.0623643
rlncenc, 1040, 4.5795440673828125
send, 1040, 1664901591.101673
rlncenc, 1041, 1.1970996856689453
send, 1041, 1664901591.1370542
rlncenc, 1042, 1.199960708618164
send, 1042, 1664901591.1724124
rlncenc, 1043, 1.0211467742919922
send, 1043, 1664901591.2075627
rlncenc, 1044, 0.9379386901855469
send, 1044, 1664901591.242647
rlncenc, 1045, 1.7864704132080078
send, 1045, 1664901591.2785401
rlncenc, 1046, 2.398967742919922
send, 1046, 1664901591.315176
rlncenc, 1047, 2.3000240325927734
send, 1047, 1664901591.351687
rlncenc, 1048, 2.3572444915771484
send, 1048, 1664901591.3882084
rlncenc, 1049, 1.689910888671875
send, 1049, 1664901591.423882
rlncenc, 1050, 4.912614822387695
send, 1050, 1664901591.4635003
rlncenc, 1051, 2.158641815185547
send, 1051, 1664901591.4999125
rlncenc, 1052, 2.1517276763916016
send, 1052, 1664901591.5362492
rlncenc, 1053, 2.1390914916992188
send, 1053, 1664901591.5725598
rlncenc, 1054, 1.9338130950927734
send, 1054, 1664901591.6086085
rlncenc, 1055, 1.9886493682861328
send, 1055, 1664901591.6447303
rlncenc, 1056, 1.9965171813964844
send, 1056, 1664901591.6809328
rlncenc, 1057, 2.0055770874023438
send, 1057, 1664901591.7170727
rlncenc, 1058, 1.970529556274414
send, 1058, 1664901591.7532153
rlncenc, 1059, 1.725912094116211
send, 1059, 1664901591.7890935
rlncenc, 1060, 3.6852359771728516
send, 1060, 1664901591.8273842
rlncenc, 1061, 1.5292167663574219
send, 1061, 1664901591.8631015
rlncenc, 1062, 1.3952255249023438
send, 1062, 1664901591.8986726
rlncenc, 1063, 1.8210411071777344
send, 1063, 1664901591.9346137
rlncenc, 1064, 1.2927055358886719
send, 1064, 1664901591.970036
rlncenc, 1065, 1.3103485107421875
send, 1065, 1664901592.0055065
rlncenc, 1066, 1.0585784912109375
send, 1066, 1664901592.0407403
rlncenc, 1067, 1.3689994812011719
send, 1067, 1664901592.0763164
rlncenc, 1068, 1.1336803436279297
send, 1068, 1664901592.1116219
rlncenc, 1069, 1.1086463928222656
send, 1069, 1664901592.1468656
rlncenc, 1070, 2.8994083404541016
send, 1070, 1664901592.1844943
rlncenc, 1071, 1.024007797241211
send, 1071, 1664901592.2196267
rlncenc, 1072, 0.9799003601074219
send, 1072, 1664901592.2547443
rlncenc, 1073, 1.047372817993164
send, 1073, 1664901592.2899466
rlncenc, 1074, 1.1363029479980469
send, 1074, 1664901592.3252409
rlncenc, 1075, 1.1103153228759766
send, 1075, 1664901592.3605268
rlncenc, 1076, 1.0466575622558594
send, 1076, 1664901592.3957434
rlncenc, 1077, 1.0008811950683594
send, 1077, 1664901592.4307268
rlncenc, 1078, 1.1680126190185547
send, 1078, 1664901592.4660807
rlncenc, 1079, 1.2133121490478516
send, 1079, 1664901592.5014646
rlncenc, 1080, 3.5610198974609375
send, 1080, 1664901592.539645
rlncenc, 1081, 1.5842914581298828
send, 1081, 1664901592.5754287
rlncenc, 1082, 1.2202262878417969
send, 1082, 1664901592.6108332
rlncenc, 1083, 1.1396408081054688
send, 1083, 1664901592.6461368
rlncenc, 1084, 1.28936767578125
send, 1084, 1664901592.6816092
rlncenc, 1085, 1.0225772857666016
send, 1085, 1664901592.7167013
rlncenc, 1086, 1.0819435119628906
send, 1086, 1664901592.751962
rlncenc, 1087, 1.0788440704345703
send, 1087, 1664901592.787217
rlncenc, 1088, 0.7684230804443359
send, 1088, 1664901592.8221512
rlncenc, 1089, 1.0955333709716797
send, 1089, 1664901592.8573945
rlncenc, 1090, 2.5746822357177734
send, 1090, 1664901592.894641
rlncenc, 1091, 0.7755756378173828
send, 1091, 1664901592.9295557
rlncenc, 1092, 1.013040542602539
send, 1092, 1664901592.9646869
rlncenc, 1093, 0.8721351623535156
send, 1093, 1664901592.9996955
rlncenc, 1094, 1.0445117950439453
send, 1094, 1664901593.034879
rlncenc, 1095, 1.0602474212646484
send, 1095, 1664901593.070133
rlncenc, 1096, 1.36566162109375
send, 1096, 1664901593.1058571
rlncenc, 1097, 1.0769367218017578
send, 1097, 1664901593.141092
rlncenc, 1098, 1.0085105895996094
send, 1098, 1664901593.1762826
rlncenc, 1099, 0.9694099426269531
send, 1099, 1664901593.2113626
rlncenc, 1100, 3.420591354370117
send, 1100, 1664901593.249335
rlncenc, 1101, 0.7317066192626953
send, 1101, 1664901593.2842333
rlncenc, 1102, 1.2211799621582031
send, 1102, 1664901593.3195863
rlncenc, 1103, 1.6393661499023438
send, 1103, 1664901593.3554327
rlncenc, 1104, 1.4140605926513672
send, 1104, 1664901593.3910174
rlncenc, 1105, 1.0981559753417969
send, 1105, 1664901593.426094
rlncenc, 1106, 1.5158653259277344
send, 1106, 1664901593.4618134
rlncenc, 1107, 1.024007797241211
send, 1107, 1664901593.4969592
rlncenc, 1108, 1.493215560913086
send, 1108, 1664901593.5326073
rlncenc, 1109, 1.1744499206542969
send, 1109, 1664901593.5679462
rlncenc, 1110, 3.9649009704589844
send, 1110, 1664901593.6065922
rlncenc, 1111, 2.1674633026123047
send, 1111, 1664901593.6429412
rlncenc, 1112, 2.0067691802978516
send, 1112, 1664901593.67913
rlncenc, 1113, 1.8558502197265625
send, 1113, 1664901593.7153158
rlncenc, 1114, 1.5881061553955078
send, 1114, 1664901593.751115
rlncenc, 1115, 1.2764930725097656
send, 1115, 1664901593.786602
rlncenc, 1116, 1.6617774963378906
send, 1116, 1664901593.822465
rlncenc, 1117, 1.5163421630859375
send, 1117, 1664901593.8581793
rlncenc, 1118, 1.9965171813964844
send, 1118, 1664901593.8943923
rlncenc, 1119, 1.0523796081542969
send, 1119, 1664901593.9296167
rlncenc, 1120, 4.009485244750977
send, 1120, 1664901593.9682379
rlncenc, 1121, 1.62506103515625
send, 1121, 1664901594.004087
rlncenc, 1122, 1.501321792602539
send, 1122, 1664901594.0397482
rlncenc, 1123, 1.6672611236572266
send, 1123, 1664901594.0755687
rlncenc, 1124, 1.2440681457519531
send, 1124, 1664901594.1109707
rlncenc, 1125, 1.1463165283203125
send, 1125, 1664901594.146299
rlncenc, 1126, 1.4138221740722656
send, 1126, 1664901594.1818964
rlncenc, 1127, 1.1508464813232422
send, 1127, 1664901594.2172272
rlncenc, 1128, 1.1298656463623047
send, 1128, 1664901594.2525172
rlncenc, 1129, 1.1553764343261719
send, 1129, 1664901594.2878284
rlncenc, 1130, 3.4759044647216797
send, 1130, 1664901594.3258657
rlncenc, 1131, 1.5413761138916016
send, 1131, 1664901594.3615608
rlncenc, 1132, 1.4605522155761719
send, 1132, 1664901594.3971303
rlncenc, 1133, 1.6350746154785156
send, 1133, 1664901594.4329245
rlncenc, 1134, 1.6720294952392578
send, 1134, 1664901594.4687872
rlncenc, 1135, 1.5690326690673828
send, 1135, 1664901594.5045314
rlncenc, 1136, 1.2311935424804688
send, 1136, 1664901594.539971
rlncenc, 1137, 1.279592514038086
send, 1137, 1664901594.5754066
rlncenc, 1138, 1.0209083557128906
send, 1138, 1664901594.6105776
rlncenc, 1139, 0.9834766387939453
send, 1139, 1664901594.6457133
rlncenc, 1140, 2.5146007537841797
send, 1140, 1664901594.682831
rlncenc, 1141, 0.8945465087890625
send, 1141, 1664901594.717906
rlncenc, 1142, 0.6990432739257812
send, 1142, 1664901594.752698
rlncenc, 1143, 0.9622573852539062
send, 1143, 1664901594.78778
rlncenc, 1144, 0.7429122924804688
send, 1144, 1664901594.822663
rlncenc, 1145, 0.6735324859619141
send, 1145, 1664901594.8574517
rlncenc, 1146, 0.6165504455566406
send, 1146, 1664901594.8921423
rlncenc, 1147, 0.6377696990966797
send, 1147, 1664901594.926906
rlncenc, 1148, 0.7483959197998047
send, 1148, 1664901594.9618576
rlncenc, 1149, 0.9438991546630859
send, 1149, 1664901594.9969656
rlncenc, 1150, 2.860546112060547
send, 1150, 1664901595.0343735
rlncenc, 1151, 0.7803440093994141
send, 1151, 1664901595.0692601
rlncenc, 1152, 0.8995532989501953
send, 1152, 1664901595.1042802
rlncenc, 1153, 0.8876323699951172
send, 1153, 1664901595.1392462
rlncenc, 1154, 1.1641979217529297
send, 1154, 1664901595.1745052
rlncenc, 1155, 0.8540153503417969
send, 1155, 1664901595.2095609
rlncenc, 1156, 1.0349750518798828
send, 1156, 1664901595.2447352
rlncenc, 1157, 0.8857250213623047
send, 1157, 1664901595.2797532
rlncenc, 1158, 0.7989406585693359
send, 1158, 1664901595.3146448
rlncenc, 1159, 0.9264945983886719
send, 1159, 1664901595.3496678
rlncenc, 1160, 3.1681060791015625
send, 1160, 1664901595.3874364
rlncenc, 1161, 0.5047321319580078
send, 1161, 1664901595.4218905
rlncenc, 1162, 0.6694793701171875
send, 1162, 1664901595.4566648
rlncenc, 1163, 0.9732246398925781
send, 1163, 1664901595.4917653
rlncenc, 1164, 0.8931159973144531
send, 1164, 1664901595.5267687
rlncenc, 1165, 0.9832382202148438
send, 1165, 1664901595.561858
rlncenc, 1166, 0.7410049438476562
send, 1166, 1664901595.596695
rlncenc, 1167, 0.92315673828125
send, 1167, 1664901595.6317463
rlncenc, 1168, 0.7672309875488281
send, 1168, 1664901595.666646
rlncenc, 1169, 0.7491111755371094
send, 1169, 1664901595.7015235
rlncenc, 1170, 3.4101009368896484
send, 1170, 1664901595.7394917
rlncenc, 1171, 0.9534358978271484
send, 1171, 1664901595.7745667
rlncenc, 1172, 0.9398460388183594
send, 1172, 1664901595.8096027
rlncenc, 1173, 1.0426044464111328
send, 1173, 1664901595.8447142
rlncenc, 1174, 0.9720325469970703
send, 1174, 1664901595.879798
rlncenc, 1175, 1.0046958923339844
send, 1175, 1664901595.9149175
rlncenc, 1176, 1.094818115234375
send, 1176, 1664901595.9502082
rlncenc, 1177, 0.9918212890625
send, 1177, 1664901595.9853508
rlncenc, 1178, 0.9210109710693359
send, 1178, 1664901596.020412
rlncenc, 1179, 0.9756088256835938
send, 1179, 1664901596.0554957
rlncenc, 1180, 3.8814544677734375
send, 1180, 1664901596.0940351
rlncenc, 1181, 1.0120868682861328
send, 1181, 1664901596.1292343
rlncenc, 1182, 0.9937286376953125
send, 1182, 1664901596.1643515
rlncenc, 1183, 1.5730857849121094
send, 1183, 1664901596.2000556
rlncenc, 1184, 1.2848377227783203
send, 1184, 1664901596.2355208
rlncenc, 1185, 1.5072822570800781
send, 1185, 1664901596.2712238
rlncenc, 1186, 1.6980171203613281
send, 1186, 1664901596.3070667
rlncenc, 1187, 1.3322830200195312
send, 1187, 1664901596.3425622
rlncenc, 1188, 1.4622211456298828
send, 1188, 1664901596.378132
rlncenc, 1189, 0.873565673828125
send, 1189, 1664901596.4129305
rlncenc, 1190, 3.897428512573242
send, 1190, 1664901596.4514549
rlncenc, 1191, 1.1355876922607422
send, 1191, 1664901596.4867864
rlncenc, 1192, 0.9970664978027344
send, 1192, 1664901596.5219493
rlncenc, 1193, 1.6651153564453125
send, 1193, 1664901596.5577497
rlncenc, 1194, 0.9937286376953125
send, 1194, 1664901596.5928667
rlncenc, 1195, 0.9942054748535156
send, 1195, 1664901596.6279945
rlncenc, 1196, 1.2502670288085938
send, 1196, 1664901596.663403
rlncenc, 1197, 1.1410713195800781
send, 1197, 1664901596.6987524
rlncenc, 1198, 1.1441707611083984
send, 1198, 1664901596.73406
rlncenc, 1199, 1.5704631805419922
send, 1199, 1664901596.769787
rlncenc, 1200, 4.483222961425781
send, 1200, 1664901596.8088415
rlncenc, 1201, 1.4400482177734375
send, 1201, 1664901596.8444703
rlncenc, 1202, 1.180410385131836
send, 1202, 1664901596.8797495
rlncenc, 1203, 1.2080669403076172
send, 1203, 1664901596.915097
rlncenc, 1204, 1.650094985961914
send, 1204, 1664901596.9509406
rlncenc, 1205, 1.634359359741211
send, 1205, 1664901596.9867303
rlncenc, 1206, 1.276254653930664
send, 1206, 1664901597.0221488
rlncenc, 1207, 1.8830299377441406
send, 1207, 1664901597.058239
rlncenc, 1208, 1.5866756439208984
send, 1208, 1664901597.094035
rlncenc, 1209, 1.33514404296875
send, 1209, 1664901597.1295366
rlncenc, 1210, 5.865812301635742
send, 1210, 1664901597.170129
rlncenc, 1211, 0.7266998291015625
send, 1211, 1664901597.205018
rlncenc, 1212, 1.1408329010009766
send, 1212, 1664901597.2403216
rlncenc, 1213, 0.3104209899902344
send, 1213, 1664901597.274811
rlncenc, 1214, 1.0716915130615234
send, 1214, 1664901597.3100388
rlncenc, 1215, 0.9961128234863281
send, 1215, 1664901597.3451738
rlncenc, 1216, 1.188039779663086
send, 1216, 1664901597.3805273
rlncenc, 1217, 0.8270740509033203
send, 1217, 1664901597.4152994
rlncenc, 1218, 1.4050006866455078
send, 1218, 1664901597.450851
rlncenc, 1219, 1.2557506561279297
send, 1219, 1664901597.4862344
rlncenc, 1220, 5.212306976318359
send, 1220, 1664901597.526206
rlncenc, 1221, 1.989603042602539
send, 1221, 1664901597.5624235
rlncenc, 1222, 1.7659664154052734
send, 1222, 1664901597.5983036
rlncenc, 1223, 1.4638900756835938
send, 1223, 1664901597.6339226
rlncenc, 1224, 1.1126995086669922
send, 1224, 1664901597.6691737
rlncenc, 1225, 1.4674663543701172
send, 1225, 1664901597.7048552
rlncenc, 1226, 1.2280941009521484
send, 1226, 1664901597.740248
rlncenc, 1227, 1.3456344604492188
send, 1227, 1664901597.7757664
rlncenc, 1228, 1.5170574188232422
send, 1228, 1664901597.8114595
rlncenc, 1229, 1.3241767883300781
send, 1229, 1664901597.8469112
rlncenc, 1230, 4.819393157958984
send, 1230, 1664901597.886431
rlncenc, 1231, 0.9129047393798828
send, 1231, 1664901597.921684
rlncenc, 1232, 0.9961128234863281
send, 1232, 1664901597.956766
rlncenc, 1233, 1.531362533569336
send, 1233, 1664901597.9924386
rlncenc, 1234, 1.943826675415039
send, 1234, 1664901598.028549
rlncenc, 1235, 1.7242431640625
